"","Day","State","People"
"2539",318,"Exposed",6745.13799250191
"2540",318,"Hospitalized",61.2300940427498
"2541",318,"Infected",5790.4247568853
"2542",318,"New Infections",2154.2156400745
"2543",318,"Recovered",1207234.66916146
"2544",318,"Susceptible",17591102.5333628
"2545",319,"Critical",26.4189473111783
"2546",319,"Dead",829.763161594337
"2547",319,"Exposed",7079.39092139415
"2548",319,"Hospitalized",62.5923719043807
"2549",319,"Infected",6063.19996733425
"2550",319,"New Infections",2261.4352143914
"2551",319,"Recovered",1208886.74935732
"2552",319,"Susceptible",17588841.0981484
"2553",320,"Critical",26.1160287395151
"2554",320,"Dead",831.125078967054
"2555",320,"Exposed",7430.60621093299
"2556",320,"Hospitalized",64.42261595237
"2557",320,"Infected",6353.54024021313
"2558",320,"New Infections",2373.89841195985
"2559",320,"Recovered",1210616.20296401
"2560",320,"Susceptible",17586467.1997364
"2561",321,"Critical",25.9388366737618
"2562",321,"Dead",832.47106758057
"2563",321,"Exposed",7799.24181625262
"2564",321,"Hospitalized",66.6464515471572
"2565",321,"Infected",6661.27337501225
"2566",321,"New Infections",2491.66595342352
"2567",321,"Recovered",1212428.10754517
"2568",321,"Susceptible",17583975.533783
"2569",322,"Critical",25.8920794844338
"2570",322,"Dead",833.807579077855
"2571",322,"Exposed",8185.83483077446
"2572",322,"Hospitalized",69.2086187654638
"2573",322,"Infected",6986.40721569178
"2574",322,"New Infections",2614.9478213938
"2575",322,"Recovered",1214327.47658984
"2576",322,"Susceptible",17581360.5859616
"2577",323,"Critical",25.9769306360811
"2578",323,"Dead",835.141418198376
"2579",323,"Exposed",8591.06699264775
"2580",323,"Hospitalized",72.0691855587616
"2581",323,"Infected",7329.10082034381
"2582",323,"New Infections",2744.04211586194
"2583",323,"Recovered",1216319.31368211
"2584",323,"Susceptible",17578616.5438458
"2585",324,"Critical",26.1921726623199
"2586",324,"Dead",836.479526260873
"2587",324,"Exposed",9015.77427955953
"2588",324,"Hospitalized",75.2003422551297
"2589",324,"Infected",7689.66258421978
"2590",324,"New Infections",2879.2978586943
"2591",324,"Recovered",1218408.65798323
"2592",324,"Susceptible",17575737.2459871
"2593",325,"Critical",26.5351201759336
"2594",325,"Dead",837.828824941592
"2595",325,"Exposed",9460.93305385824
"2596",325,"Hospitalized",78.5837510116114
"2597",325,"Infected",8068.55164041003
"2598",325,"New Infections",3021.09428532022
"2599",325,"Recovered",1220600.62878311
"2600",325,"Susceptible",17572716.1517018
"2601",326,"Critical",27.0023278586628
"2602",326,"Dead",839.196114379724
"2603",326,"Exposed",9927.64026424402
"2604",326,"Hospitalized",82.2084089531913
"2605",326,"Infected",8466.37490179305
"2606",326,"New Infections",3169.83094276269
"2607",326,"Recovered",1222900.47009904
"2608",326,"Susceptible",17569546.320759
"2609",327,"Critical",27.5901095705376
"2610",327,"Dead",840.588015763855
"2611",327,"Exposed",10417.0961582994
"2612",327,"Hospitalized",86.0689680898563
"2613",327,"Infected",8883.87929148226
"2614",327,"New Infections",3325.92454381871
"2615",327,"Recovered",1225313.59411688
"2616",327,"Susceptible",17566220.3962152
"2617",328,"Critical",28.2949025083223
"2618",328,"Dead",842.010947902315
"2619",328,"Exposed",10930.592815042
"2620",328,"Hospitalized",90.1644461547105
"2621",328,"Infected",9321.94125386808
"2622",328,"New Infections",3489.80984780448
"2623",328,"Recovered",1227845.62214242
"2624",328,"Susceptible",17562730.5863674
"2625",329,"Critical",29.1135107432473
"2626",329,"Dead",843.471128274242
"2627",329,"Exposed",11469.5091230337
"2628",329,"Hospitalized",94.4972609938643
"2629",329,"Infected",9781.55598609168
"2630",329,"New Infections",3661.94282969816
"2631",329,"Recovered",1230502.42232845
"2632",329,"Susceptible",17559068.6435377
"2633",330,"Critical",30.0432589847149
"2634",330,"Dead",844.974590727368
"2635",330,"Exposed",12035.3116159782
"2636",330,"Hospitalized",99.0725253146538
"2637",330,"Infected",10263.8283114145
"2638",330,"New Infections",3842.80510280259
"2639",330,"Recovered",1233290.14413797
"2640",330,"Susceptible",17555225.8384349
"2641",331,"Critical",31.0820823198088
"2642",331,"Dead",846.527213781517
"2643",331,"Exposed",12629.5601860882
"2644",331,"Hospitalized",103.897546210283
"2645",331,"Infected",10769.9663989389
"2646",331,"New Infections",4032.90903525667
"2647",331,"Recovered",1236215.25004831
"2648",331,"Susceptible",17551192.9293996
"2649",332,"Critical",32.228572322747
"2650",332,"Dead",848.134755131954
"2651",332,"Exposed",13253.917722169
"2652",332,"Hospitalized",108.981482986625
"2653",332,"Infected",11301.2789100843
"2654",332,"New Infections",4232.80330714304
"2655",332,"Recovered",1239284.5453401
"2656",332,"Susceptible",17546960.1260925
"2657",333,"Critical",33.4819950362764
"2658",333,"Dead",849.802889307871
"2659",333,"Exposed",13910.1629264136
"2660",333,"Hospitalized",114.335126035863
"2661",333,"Infected",11859.175714095
"2662",333,"New Infections",4443.07884293686
"2663",333,"Recovered",1242505.20697484
"2664",333,"Susceptible",17542517.0472495
"2665",334,"Critical",34.8422922134081
"2666",334,"Dead",851.537246506183
"2667",334,"Exposed",14600.2058205683
"2668",334,"Hospitalized",119.970767984957
"2669",334,"Infected",12445.1720610577
"2670",334,"New Infections",4664.37516281864
"2671",334,"Recovered",1245884.81260022
"2672",334,"Susceptible",17537852.6720867
"2673",335,"Critical",36.3100739445669
"2674",335,"Dead",853.343451415056
"2675",335,"Exposed",15326.1056936782
"2676",335,"Hospitalized",125.902145672209
"2677",335,"Infected",13060.8959929622
"2678",335,"New Infections",4897.38725458658
"2679",335,"Recovered",1249431.37068546
"2680",335,"Susceptible",17532955.2848321
"2681",336,"Critical",37.8866083229699
"2682",336,"Dead",855.227161410806
"2683",336,"Exposed",16090.0914436419
"2684",336,"Hospitalized",132.14443754477
"2685",336,"Infected",13708.0987652425
"2686",336,"New Infections",5142.8730953935
"2687",336,"Recovered",1253153.35272237
"2688",336,"Susceptible",17527812.4117367
"2689",337,"Critical",39.5738120017527
"2690",337,"Dead",857.194103905736
"2691",337,"Exposed",16894.5844174884
"2692",337,"Hospitalized",138.714305876961
"2693",337,"Infected",14388.6681026086
"2694",337,"New Infections",5401.6619623414
"2695",337,"Recovered",1257059.72835899
"2696",337,"Susceptible",17522410.7497744
"2697",338,"Critical",41.3742442361327
"2698",338,"Dead",859.250112888419
"2699",338,"Exposed",17742.2239645624
"2700",338,"Hospitalized",145.62997693224
"2701",338,"Infected",15104.6441932903
"2702",338,"New Infections",5674.66367118338
"2703",338,"Recovered",1261160.00428014
"2704",338,"Susceptible",17516736.0861032
"2705",339,"Critical",43.2911061563111
"2706",339,"Dead",861.401164870043
"2707",339,"Exposed",18635.8959901613
"2708",339,"Hospitalized",152.911355015235
"2709",339,"Infected",15858.2384144073
"2710",339,"New Infections",5962.87887768597
"2711",339,"Recovered",1265464.26761913
"2712",339,"Susceptible",17510773.2072255
"2713",340,"Critical",45.328246473606
"2714",340,"Dead",863.653414560389
"2715",340,"Exposed",19578.7648424155
"2716",340,"Hospitalized",160.580168468924
"2717",340,"Infected",16651.8548654164
"2718",340,"New Infections",6267.41056905341
"2719",340,"Recovered",1269983.23468146
"2720",340,"Susceptible",17504505.7966565
"2721",341,"Critical",47.4901744964568
"2722",341,"Dead",866.013230667129
"2723",341,"Exposed",20574.3088890337
"2724",341,"Hospitalized",168.660147230493
"2725",341,"Infected",17488.114859681
"2726",341,"New Infections",6589.47686433083
"2727",341,"Recovered",1274728.30578202
"2728",341,"Susceptible",17497916.3197921
"2729",342,"Critical",49.7820811576866
"2730",342,"Dead",868.487232258301
"2731",342,"Exposed",21626.3601481358
"2732",342,"Hospitalized",177.177232703468
"2733",342,"Infected",18369.8845832349
"2734",342,"New Infections",6930.42523327585
"2735",342,"Recovered",1279711.62703891
"2736",342,"Susceptible",17490985.8945589
"2737",343,"Critical",52.2098686803325
"2738",343,"Dead",871.082326161239
"2739",343,"Exposed",22739.1483325023
"2740",343,"Hospitalized",186.159821539636
"2741",343,"Infected",19300.306174137
"2742",343,"New Infections",7291.74823286999
"2743",343,"Recovered",1284946.16002625
"2744",343,"Susceptible",17483694.146326
"2745",344,"Critical",54.7801895008899
"2746",344,"Dead",873.805745899093
"2747",344,"Exposed",23917.3496517831
"2748",344,"Hospitalized",195.63904553058
"2749",344,"Infected",20282.8325060811
"2750",344,"New Infections",7675.10084934977
"2751",344,"Recovered",1290445.76025983
"2752",344,"Susceptible",17476019.0454766
"2753",345,"Critical",57.5004951009229
"2754",345,"Dead",876.665092693265
"2755",345,"Exposed",25166.1406942262
"2756",345,"Hospitalized",205.649090241223
"2757",345,"Infected",21321.2659773201
"2758",345,"New Infections",8082.31952121467
"2759",345,"Recovered",1296225.26557025
"2760",345,"Susceptible",17467936.7259554
"2761",346,"Critical",60.3790954532638
"2762",346,"Dead",879.668379089337
"2763",346,"Exposed",26491.2576792327
"2764",346,"Hospitalized",216.227555314466
"2765",346,"Infected",22419.8016118204
"2766",346,"New Infections",8515.44290483291
"2767",346,"Recovered",1302300.59550376
"2768",346,"Susceptible",17459421.2830506
"2769",347,"Critical",63.4252298554289
"2770",347,"Dead",882.824075797084
"2771",347,"Exposed",27899.0613346592
"2772",347,"Hospitalized",227.415859561424
"2773",347,"Infected",23583.0747751015
"2774",347,"New Infections",8976.73442849049
"2775",347,"Recovered",1308688.86297818
"2776",347,"Susceptible",17450444.5486221
"2777",348,"Critical",66.6491499920558
"2778",348,"Dead",886.141162372552
"2779",348,"Exposed",29396.6076074649
"2780",348,"Hospitalized",239.259694041134
"2781",348,"Infected",24816.2137933511
"2782",348,"New Infections",9468.70666210809
"2783",348,"Recovered",1315408.49950804
"2784",348,"Susceptible",17440975.84196
"2785",349,"Critical",70.0622161341628
"2786",349,"Dead",889.62918241232
"2787",349,"Exposed",30991.7243610665
"2788",349,"Hospitalized",251.809526335281
"2789",349,"Infected",26124.8977415495
"2790",349,"New Infections",9994.14750699059
"2791",349,"Recovered",1322479.39539476
"2792",349,"Susceptible",17430981.694453
"2793",350,"Critical",73.6770074414782
"2794",350,"Dead",893.298303976542
"2795",350,"Exposed",32693.0941442862
"2796",350,"Hospitalized",265.121159140378
"2797",350,"Infected",27515.4196342306
"2798",350,"New Infections",10556.1481809506
"2799",350,"Recovered",1329923.05635413
"2800",350,"Susceptible",17420425.5462721
"2801",351,"Critical",77.5074473815294
"2802",351,"Dead",897.159386007871
"2803",351,"Exposed",34510.3430302647
"2804",351,"Hospitalized",279.256346129775
"2805",351,"Infected",28994.7552100115
"2806",351,"New Infections",11158.132936544
"2807",351,"Recovered",1337762.77811996
"2808",351,"Susceptible",17409267.4133355
"2809",352,"Critical",81.5689453126302
"2810",352,"Dead",901.224051567231
"2811",352,"Exposed",34780.9035261706
"2812",352,"Hospitalized",294.283467772669
"2813",352,"Infected",30570.6374459454
"2814",352,"New Infections",10130.658514413
"2815",352,"Recovered",1346023.8406174
"2816",352,"Susceptible",17399136.7548211
"2817",353,"Critical",85.8785552944198
"2818",353,"Dead",905.504768763712
"2819",353,"Exposed",35300.2346066716
"2820",353,"Hospitalized",310.278269421825
"2821",353,"Infected",31773.570612927
"2822",353,"New Infections",10456.7320979158
"2823",353,"Recovered",1354733.723339
"2824",353,"Susceptible",17388680.0227232
"2825",354,"Critical",90.4551531858823
"2826",354,"Dead",910.014940313884
"2827",354,"Exposed",35981.3989080581
"2828",354,"Hospitalized",325.914035805601
"2829",354,"Infected",32781.1888978616
"2830",354,"New Infections",10766.9456276642
"2831",354,"Recovered",1363787.16384452
"2832",354,"Susceptible",17377913.0770955
"2833",355,"Critical",95.2493750020927
"2834",355,"Dead",914.769002724194
"2835",355,"Exposed",36777.1590504776
"2836",355,"Hospitalized",340.717911619149
"2837",355,"Infected",33695.534615975
"2838",355,"New Infections",11076.1598407165
"2839",355,"Recovered",1373128.86566466
"2840",355,"Susceptible",17366836.9172548
"2841",356,"Critical",100.194516837941
"2842",356,"Dead",919.778806049809
"2843",356,"Exposed",37662.8057464135
"2844",356,"Hospitalized",354.635399828739
"2845",356,"Infected",34575.998740999
"2846",356,"New Infections",11393.4064351515
"2847",356,"Recovered",1382732.28884548
"2848",356,"Susceptible",17355443.5108196
"2849",357,"Critical",105.229467950452
"2850",357,"Dead",925.052689797311
"2851",357,"Exposed",38626.4648484209
"2852",357,"Hospitalized",367.800579948478
"2853",357,"Infected",35457.9436005708
"2854",357,"New Infections",11724.4607546006
"2855",357,"Recovered",1392587.67162352
"2856",357,"Susceptible",17343719.050065
"2857",358,"Critical",110.307379869762
"2858",358,"Dead",930.595774165096
"2859",358,"Exposed",39663.624217236
"2860",358,"Hospitalized",380.418483205563
"2861",358,"Infected",36363.2353865761
"2862",358,"New Infections",12073.2921936858
"2863",358,"Recovered",1402695.27376285
"2864",358,"Susceptible",17331645.7578714
"2865",359,"Critical",115.397418163222
"2866",359,"Dead",936.410711347121
"2867",359,"Exposed",40774.0418941891
"2868",359,"Hospitalized",392.707796196429
"2869",359,"Infected",37306.2036248505
"2870",359,"New Infections",12442.881750353
"2871",359,"Recovered",1413061.57530951
"2872",359,"Susceptible",17319202.876121
"2873",360,"Critical",120.483453562778
"2874",360,"Dead",942.498530588019
"2875",360,"Exposed",41959.9982034667
"2876",360,"Hospitalized",404.875373621126
"2877",360,"Infected",38297.014559938
"2878",360,"New Infections",12835.6825764099
"2879",360,"Recovered",1423697.14920948
"2880",360,"Susceptible",17306367.1935446
"2881",361,"Critical",125.561652343515
"2882",361,"Dead",948.859414857301
"2883",361,"Exposed",43225.3062551267
"2884",361,"Hospitalized",417.107014214584
"2885",361,"Infected",39343.5813162785
"2886",361,"New Infections",13253.8789789248
"2887",361,"Recovered",1434615.48265677
"2888",361,"Susceptible",17293113.3145657
"2889",362,"Critical",130.637909867592
"2890",362,"Dead",955.493350765709
"2891",362,"Exposed",44574.7502104939
"2892",362,"Hospitalized",429.56614036115
"2893",362,"Infected",40452.6455856299
"2894",362,"New Infections",13699.5314691821
"2895",362,"Recovered",1445832.33658165
"2896",362,"Susceptible",17279413.7830965
"2897",363,"Critical",135.725538733505
"2898",363,"Dead",962.400643317972
"2899",363,"Exposed",46013.7644927283
"2900",363,"Hospitalized",442.39597581346
"2901",363,"Infected",41630.3897653402
"2902",363,"New Infections",14174.657212254
"2903",363,"Recovered",1457365.41057509
"2904",363,"Susceptible",17265239.1258842
"2905",364,"Critical",140.843353153936
"2906",364,"Dead",969.582308882162
"2907",364,"Exposed",47548.2482971242
"2908",364,"Hospitalized",455.722970613842
"2909",364,"Infected",42882.7825458464
"2910",364,"New Infections",14681.2736726079
"2911",364,"Recovered",1469234.18118801
"2912",364,"Susceptible",17250557.8522116
"2913",365,"Critical",146.014161929776
"2914",365,"Dead",977.040367261346
"2915",365,"Exposed",49184.4555804651
"2916",365,"Hospitalized",469.660380317055
"2917",365,"Infected",44215.7727618302
"2918",365,"New Infections",15221.4210961045
"2919",365,"Recovered",1481459.83850793
"2920",365,"Susceptible",17235336.4311155
"2921",366,"Critical",151.263626688871
"2922",366,"Dead",984.778054418425
"2923",366,"Exposed",50928.9265849349
"2924",366,"Hospitalized",484.311516269944
"2925",366,"Infected",45635.3964257169
"2926",366,"New Infections",15797.1726129411
"2927",366,"Recovered",1494065.27816465
"2928",366,"Susceptible",17219539.2585026
"2929",367,"Critical",156.619423530848
"2930",367,"Dead",992.799975122804
"2931",367,"Exposed",52788.4415667084
"2932",367,"Hospitalized",499.772494589656
"2933",367,"Infected",47147.8336155773
"2934",367,"New Infections",16410.6368777346
"2935",367,"Recovered",1507075.12417488
"2936",367,"Susceptible",17203128.6216248
"2937",368,"Critical",162.110645407573
"2938",368,"Dead",1001.11221152449
"2939",368,"Exposed",54769.985654773
"2940",368,"Hospitalized",516.134461849054
"2941",368,"Infected",48759.4358889407
"2942",368,"New Infections",17063.9559793494
"2943",368,"Recovered",1520515.76836726
"2944",368,"Susceptible",17186064.6656455
"2945",369,"Critical",167.767389303307
"2946",369,"Dead",1009.72240035461
"2947",369,"Exposed",56880.7184292968
"2948",369,"Hospitalized",533.485341383749
"2949",369,"Infected",50476.7358237529
"2950",369,"New Infections",17759.3001201075
"2951",369,"Recovered",1534415.41796578
"2952",369,"Susceptible",17168305.3655254
"2953",370,"Critical",173.620481432767
"2954",370,"Dead",1018.6397885001
"2955",370,"Exposed",59127.9444439941
"2956",370,"Hospitalized",551.911167013866
"2957",370,"Infected",52306.4451414523
"2958",370,"New Infections",18498.8598678909
"2959",370,"Recovered",1548804.14619536
"2960",370,"Susceptible",17149806.5056575
"2961",371,"Critical",179.701302816001
"2962",371,"Dead",1027.87527423212
"2963",371,"Exposed",61519.0824066825
"2964",371,"Hospitalized",571.497073079047
"2965",371,"Infected",54255.4449441275
"2966",371,"New Infections",19284.8363921518
"2967",371,"Recovered",1563713.94260897
"2968",371,"Susceptible",17130521.6692653
"2969",372,"Critical",186.041685690237
"2970",372,"Dead",1037.44143938217
"2971",372,"Exposed",64061.6315760637
"2972",372,"Hospitalized",592.328002720212
"2973",372,"Infected",56330.7699355043
"2974",372,"New Infections",20119.4298745817
"2975",372,"Recovered",1579178.76084513
"2976",372,"Susceptible",17110402.2393908
"2977",373,"Critical",192.673857962048
"2978",373,"Dead",1047.35257620168
"2979",373,"Exposed",66763.13441352
"2980",373,"Hospitalized",614.489186263298
"2981",373,"Infected",58539.5875493015
"2982",373,"New Infections",21004.8261632064
"2983",373,"Recovered",1595234.56206445
"2984",373,"Susceptible",17089397.4132276
"2985",374,"Critical",199.630418304423
"2986",374,"Dead",1057.62471143811
"2987",374,"Exposed",69038.0758426805
"2988",374,"Hospitalized",638.066431240924
"2989",374,"Infected",60889.1723699992
"2990",374,"New Infections",21350.1227092414
"2991",374,"Recovered",1611919.35258328
"2992",374,"Susceptible",17068047.2905183
"2993",375,"Critical",206.944328718798
"2994",375,"Dead",1068.27562924279
"2995",375,"Exposed",71527.5533534451
"2996",375,"Hospitalized",663.146256280232
"2997",375,"Infected",63217.4305073793
"2998",375,"New Infections",22214.6420569699
"2999",375,"Recovered",1629273.21433884
"3000",375,"Susceptible",17045832.6484613
"3001",376,"Critical",214.648914610135
"3002",376,"Dead",1079.32489383007
"3003",376,"Exposed",74203.3838920435
"3004",376,"Hospitalized",689.298192121117
"3005",376,"Infected",65591.7513229153
"3006",376,"New Infections",23112.2743743048
"3007",376,"Recovered",1647290.43157269
"3008",376,"Susceptible",17022720.374087
"3009",377,"Critical",222.751445604702
"3010",377,"Dead",1090.79387228115
"3011",377,"Exposed",77051.6497008555
"3012",377,"Hospitalized",716.404043209992
"3013",377,"Infected",68052.2177736981
"3014",377,"New Infections",24049.2326563111
"3015",377,"Recovered",1665984.25460888
"3016",377,"Susceptible",16998671.1414307
"3017",378,"Critical",231.252294853403
"3018",378,"Dead",1102.70433333198
"3019",378,"Exposed",80066.313118207
"3020",378,"Hospitalized",744.496697069518
"3021",378,"Infected",70623.4840411715
"3022",378,"New Infections",25029.4204967536
"3023",378,"Recovered",1685379.24145665
"3024",378,"Susceptible",16973641.720934
"3025",379,"Critical",240.153500546069
"3026",379,"Dead",1115.07807753606
"3027",379,"Exposed",83245.6109217475
"3028",379,"Hospitalized",773.675393675717
"3029",379,"Infected",73321.4352087367
"3030",379,"New Infections",26055.3872887614
"3031",379,"Recovered",1705506.9261278
"3032",379,"Susceptible",16947586.3336452
"3033",380,"Critical",249.461945533013
"3034",380,"Dead",1127.93702851296
"3035",380,"Exposed",86590.0068731351
"3036",380,"Hospitalized",804.062435783508
"3037",380,"Infected",76156.9139867182
"3038",380,"New Infections",27128.8562385285
"3039",380,"Recovered",1726403.35319889
"3040",380,"Susceptible",16920457.4774067
"3041",381,"Critical",259.189936497398
"3042",381,"Dead",1141.30349565206
"3043",381,"Exposed",90101.0175453103
"3044",381,"Hospitalized",835.782047265828
"3045",381,"Infected",79137.7976715324
"3046",381,"New Infections",28251.0126606681
"3047",381,"Recovered",1748107.65743298
"3048",381,"Susceptible",16892206.464746
"3049",382,"Critical",269.354634574283
"3050",382,"Dead",1155.20046830602
"3051",382,"Exposed",93780.5272733531
"3052",382,"Hospitalized",868.950821657952
"3053",382,"Infected",82270.1462100299
"3054",382,"New Infections",29422.6576238747
"3055",382,"Recovered",1770661.22634519
"3056",382,"Susceptible",16862783.8071221
"3057",383,"Critical",279.977070590574
"3058",383,"Dead",1169.65187963264
"3059",383,"Exposed",97630.3767571053
"3060",383,"Hospitalized",903.674038520335
"3061",383,"Infected",85558.8265171252
"3062",383,"New Infections",30644.2858743617
"3063",383,"Recovered",1794107.1853645
"3064",383,"Susceptible",16832139.5212478
"3065",384,"Critical",291.081095313005
"3066",384,"Dead",1184.68281769418
"3067",384,"Exposed",101652.104497562
"3068",384,"Hospitalized",940.04478911543
"3069",384,"Infected",89007.8408748542
"3070",384,"New Infections",31916.1211275242
"3071",384,"Recovered",1818490.05868046
"3072",384,"Susceptible",16800223.4001203
"3073",385,"Critical",302.692415706459
"3074",385,"Dead",1200.31968027737
"3075",385,"Exposed",105846.773393315
"3076",385,"Hospitalized",978.144310551745
"3077",385,"Infected",92620.487627812
"3078",385,"New Infections",33238.1273526711
"3079",385,"Recovered",1843855.52268001
"3080",385,"Susceptible",16766985.2727676
"3081",386,"Critical",314.837767904499
"3082",386,"Dead",1216.59027802393
"3083",386,"Exposed",110214.84468779
"3084",386,"Hospitalized",1018.04271752906
"3085",386,"Infected",96399.4264217346
"3086",386,"New Infections",34610.0065799497
"3087",386,"Recovered",1870250.20481464
"3088",386,"Susceptible",16732375.2661876
"3089",387,"Critical",327.544230015146
"3090",387,"Dead",1233.52389319065
"3091",387,"Exposed",114756.078263021
"3092",387,"Hospitalized",1059.79974304852
"3093",387,"Infected",100346.688787412
"3094",387,"New Infections",36031.1892318044
"3095",387,"Recovered",1897721.50100273
"3096",387,"Susceptible",16696344.0769558
"3097",388,"Critical",340.838657726721
"3098",388,"Dead",1251.15130152826
"3099",388,"Exposed",119469.447752408
"3100",388,"Hospitalized",1103.46532054651
"3101",388,"Infected",104463.657213132
"3102",388,"New Infections",37500.8204544655
"3103",388,"Recovered",1926317.39612855
"3104",388,"Susceptible",16658843.2565014
"3105",389,"Critical",354.747219281707
"3106",389,"Dead",1269.50476385296
"3107",389,"Exposed",124353.064307753
"3108",389,"Hospitalized",1149.07995210303
"3109",389,"Infected",108751.025942926
"3110",389,"New Infections",39017.7445187384
"3111",389,"Recovered",1956086.27870671
"3112",389,"Susceptible",16619825.5119826
"3113",390,"Critical",369.295006492418
"3114",390,"Dead",1288.61799262534
"3115",390,"Exposed",129404.105907853
"3116",390,"Hospitalized",1196.67486146273
"3117",390,"Infected",113208.751194477
"3118",390,"New Infections",40580.4885807018
"3119",390,"Recovered",1987076.74451042
"3120",390,"Susceptible",16579245.0234019
"3121",391,"Critical",384.505701313661
"3122",391,"Dead",1308.52609759664
"3123",391,"Exposed",134618.750847999
"3124",391,"Hospitalized",1246.27195436938
"3125",391,"Infected",117835.995402926
"3126",391,"New Infections",42187.2466650765
"3127",391,"Recovered",2019337.3861342
"3128",391,"Susceptible",16537057.7767369
"3129",392,"Critical",400.401281181237
"3130",392,"Dead",1329.2655134807
"3131",392,"Exposed",139992.115068731
"3132",392,"Hospitalized",1297.88361718722
"3133",392,"Infected",122631.068392028
"3134",392,"New Infections",43835.8645014805
"3135",392,"Recovered",2052916.56676728
"3136",392,"Susceptible",16493221.9122354
"3137",393,"Critical",417.001749987695
"3138",393,"Dead",1350.87391170563
"3139",393,"Exposed",145518.193585178
"3140",393,"Hospitalized",1351.51238598032
"3141",393,"Infected",127591.367447475
"3142",393,"New Infections",45523.8257189387
"3143",393,"Recovered",2087862.1772785
"3144",393,"Susceptible",16447698.0865164
"3145",394,"Critical",434.324884832729
"3146",394,"Dead",1373.39009759202
"3147",394,"Exposed",151189.806642411
"3148",394,"Hospitalized",1407.15051631807
"3149",394,"Infected",132713.317777655
"3150",394,"New Infections",47248.2398374325
"3151",394,"Recovered",2124221.37627745
"3152",394,"Susceptible",16400449.846679
"3153",395,"Critical",452.385991447241
"3154",395,"Dead",1396.85389377196
"3155",395,"Exposed",156998.551446009
"3156",395,"Hospitalized",1464.77948116674
"3157",395,"Infected",137992.314601436
"3158",395,"New Infections",49005.8324589123
"3159",395,"Recovered",2162040.31324134
"3160",395,"Susceptible",16351444.0142201
"3161",396,"Critical",471.197663459671
"3162",396,"Dead",1421.3060102792
"3163",396,"Exposed",162934.760454706
"3164",396,"Hospitalized",1524.36942129889
"3165",396,"Infected",143422.66799103
"3166",396,"New Infections",50792.9380381282
"3167",396,"Recovered",2201363.83515252
"3168",396,"Susceptible",16300651.076182
"3169",397,"Critical",490.769542511436
"3170",397,"Dead",1446.78790147776
"3171",397,"Exposed",168987.467303574
"3172",397,"Hospitalized",1585.8785701105
"3173",397,"Infected",148997.551557655
"3174",397,"New Infections",52605.4955967651
"3175",397,"Recovered",2242235.17741473
"3176",397,"Susceptible",16248045.5805852
"3177",398,"Critical",511.108077708934
"3178",398,"Dead",1473.34160983288
"3179",398,"Exposed",175144.381467534
"3180",398,"Hospitalized",1649.2526726951
"3181",398,"Infected",154708.956062201
"3182",398,"New Infections",54439.0477275489
"3183",398,"Recovered",2284695.64012764
"3184",398,"Susceptible",16193606.5328576
"3185",399,"Critical",532.216284093048
"3186",399,"Dead",1501.00959644326
"3187",399,"Exposed",181391.872784937
"3188",399,"Hospitalized",1714.42441745903
"3189",399,"Infected",160547.649040992
"3190",399,"New Infections",56288.743215311
"3191",399,"Recovered",2328784.251109
"3192",399,"Susceptible",16137317.7896423
"3193",400,"Critical",554.09350077365
"3194",400,"Dead",1529.8345582334
"3195",400,"Exposed",187714.966943884
"3196",400,"Hospitalized",1781.31289739169
"3197",400,"Infected",166503.141545217
"3198",400,"New Infections",58149.3435778985
"3199",400,"Recovered",2374537.41736532
"3200",400,"Susceptible",16079168.4460644
"3201",401,"Critical",576.735150164957
"3202",401,"Dead",1559.85923173646
"3203",401,"Exposed",194097.352992486
"3204",401,"Hospitalized",1849.8231172271
"3205",401,"Infected",172563.663093754
"3206",401,"New Infections",60015.2338004869
"3207",401,"Recovered",2421988.56702594
"3208",401,"Susceptible",16019153.212264
"3209",402,"Critical",600.132500405167
"3210",402,"Dead",1591.12618347219
"3211",402,"Exposed",200521.40386968
"3212",402,"Hospitalized",1919.8455620508
"3213",402,"Infected",178716.145928116
"3214",402,"New Infections",61880.437501932
"3215",402,"Recovered",2471167.78406952
"3216",402,"Susceptible",15957272.774762
"3217",403,"Critical",624.272433578365
"3218",403,"Dead",1623.67758703395
"3219",403,"Exposed",206968.210866475
"3220",403,"Hospitalized",1991.25584233098
"3221",403,"Infected",184946.219631935
"3222",403,"New Infections",63738.6367311383
"3223",403,"Recovered",2522101.43848302
"3224",403,"Susceptible",15893534.1380309
"3225",404,"Critical",649.137222798117
"3226",404,"Dead",1657.55498713736
"3227",404,"Exposed",213417.632819041
"3228",404,"Hospitalized",2063.91442980962
"3229",404,"Infected",191238.21713381
"3230",404,"New Infections",65583.1965449785
"3231",404,"Recovered",2574811.81479676
"3232",404,"Susceptible",15827950.9414859
"3233",405,"Critical",674.704321573971
"3234",405,"Dead",1692.79905104592
"3235",405,"Exposed",219848.360705343
"3236",405,"Hospitalized",2137.66649811729
"3237",405,"Infected",197575.193050213
"3238",405,"New Infections",67407.1944670044
"3239",405,"Recovered",2629316.74223007
"3240",405,"Susceptible",15760543.7470189
"3241",406,"Critical",700.946169172926
"3242",406,"Dead",1729.44930797219
"3243",406,"Exposed",226237.998166122
"3244",406,"Hospitalized",2212.34188132411
"3245",406,"Infected",203938.955243757
"3246",406,"New Infections",69203.454867977
"3247",406,"Recovered",2685629.22995599
"3248",406,"Susceptible",15691340.2921509
"3249",407,"Critical",727.830015912986
