Code,UID,District,TA,Less Than 1 Year,4-Jan,9-May,14-Oct,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total Pop,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Pediatrics,Adults,Elderly,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
MW20906,217,Ntcheu,TA Njolomole,1922.523431,7577.278333,9505.395915,9035.487182,7587.534278,6232.817233,4441.756365,3995.156596,3649.251556,2738.337205,1952.358906,1762.157752,1380.823085,1186.892496,1227.916275,712.3219695,1292.249018,66200.2576,19005.19768,16623.02146,10674.5736,7644.408152,4690.696111,3142.980837,2414.808771,1875.346086,129.2249018,35628.21914,23009.67786,7562.360596,0.287086461,0.251102066,0.161246708,0.115473994,0.070856161,0.047476867,0.036477332,0.02832838,0.00195203
MW30404,218,Chiradzulu,TA Nkalo,1380.857184,5646.627891,8046.958074,8352.90264,6639.40774,4824.273538,3395.163352,3408.509927,3341.777052,2444.476547,1819.24084,1355.190694,1188.871836,936.3135703,1173.471942,691.9685815,1281.271201,55927.28261,15074.44315,14992.31038,8219.43689,6750.286979,4263.717387,2544.06253,2109.785512,1845.112662,128.1271201,30066.75353,19233.44126,6627.087825,0.269536485,0.268067921,0.146966498,0.120697568,0.076236806,0.045488756,0.037723726,0.03299128,0.002290959
MW30701,219,Thyolo,TA Nsabwe,1256.241318,5281.872279,7377.871306,8148.592331,6422.675205,3847.946378,2420.810972,2538.512861,2495.506401,1957.925657,1397.709935,986.8850712,828.4402203,689.2351013,800.1464969,530.7902504,1130.617186,48111.77897,13915.9849,14571.26754,6268.75735,5034.019262,3355.635592,1815.325292,1489.381598,1548.345718,113.0617186,28487.25244,14658.4122,4966.114326,0.289242784,0.302862788,0.130295688,0.104631742,0.069746654,0.037731411,0.030956694,0.032182259,0.00234998
MW31201,220,Balaka,TA Msamala,6459.497012,24759.6124,33932.52843,32483.04097,26015.47631,18977.79784,13429.94508,11878.2674,11609.3458,8960.467962,6163.683244,4722.263428,3998.864303,3482.534817,4125.257459,2237.427774,4353.840825,217589.8511,65151.63784,58498.51728,32407.74292,23487.6132,15124.15121,8721.127731,7607.792276,6155.884517,435.3840825,123650.1551,71019.50733,22920.18861,0.299424066,0.268847637,0.148939589,0.107944433,0.069507613,0.040080581,0.034963911,0.02829123,0.002000939
MW30602,221,Mwanza,TA Nthache,1902.932752,7887.413614,9771.761021,9260.664053,7519.836805,6444.984393,4556.506909,3765.597257,3517.792667,2655.639196,1904.99779,1409.388609,1160.551499,844.6006462,937.5273676,523.4871976,953.0151546,65016.69693,19562.10739,16780.50086,11001.4913,7283.389924,4560.636986,2569.940108,1782.128014,1381.200837,95.30151546,36342.60825,22845.51821,5828.570474,0.30087821,0.258095253,0.169210246,0.112023377,0.070145627,0.039527386,0.027410313,0.021243787,0.001465801
MW10104,222,Chitipa,TA Nthalire,1353.53396,6010.055897,7810.855896,7276.223021,5471.511075,3988.882836,2987.424183,2720.107746,2265.017811,1860.783199,1420.037074,1198.360028,860.6285294,631.1275882,522.8970307,466.8257781,787.6055027,47631.87715,15174.44575,12747.7341,6976.307019,4985.125557,3280.820273,2058.988557,1154.024619,1175.670731,78.76055027,27922.17985,15242.25285,4467.444457,0.31857753,0.267630311,0.146462987,0.104659439,0.068878668,0.043227113,0.024227989,0.024682435,0.001653526
MW30804,223,Mulanje,TA Nthiramanja,1584.960047,5993.674463,8156.665955,8433.163106,6690.360198,4765.765855,3341.914385,3172.097237,3030.582947,2265.31721,1691.64005,1251.85718,1065.71146,948.1457423,1129.937176,683.6228774,1429.294328,55634.71022,15735.30047,15123.5233,8107.68024,6202.680184,3956.95726,2317.56864,2078.082918,1969.987773,142.9294328,30858.82377,18267.31768,6508.568764,0.282832433,0.271836112,0.14573061,0.111489395,0.071123894,0.041656883,0.037352274,0.035409329,0.002569069
MW31103,224,Nsanje,TA Nyachikadza,105.7873133,470.3466698,572.0652403,387.3443163,323.4650541,244.1245691,206.6921352,139.964753,153.3916043,114.3316732,108.228559,64.69301082,58.58989659,39.46680534,44.756171,23.19183407,53.30053092,3109.740136,1148.199223,710.8093704,450.8167043,293.3563573,222.5602322,123.2829074,84.22297634,71.1623119,5.330053092,1859.008594,966.7332938,283.9982487,0.369226743,0.228575167,0.144969253,0.094334685,0.071568756,0.039644119,0.027083606,0.022883684,0.001713987
MW30210,225,Machinga,TA Nyambi,2506.683424,9868.824931,11660.66389,9626.761198,7278.932099,5067.26385,4098.063356,3553.419957,3143.991846,2232.470601,1840.062596,1205.590858,1054.301025,838.7130127,974.8738626,557.8812599,1236.794386,66745.29216,24036.17225,16905.6933,9165.327206,6697.411803,4072.533197,2259.891883,1813.586875,1670.996207,123.6794386,40941.86554,19935.27221,5868.154404,0.360117867,0.253286678,0.137317958,0.100342834,0.061016037,0.033858446,0.027171757,0.025035417,0.001853006
MW20503,226,Salima,TA Pemba,1000.252771,3961.71945,4659.987939,4152.564536,3227.52718,2332.800515,1564.929701,1473.997631,1125.986004,992.3944443,782.4648503,564.6769293,399.6520613,358.1151897,376.0770801,253.7117018,539.97933,27766.83731,9621.96016,7380.091716,3897.730216,2599.983635,1774.859295,964.3289906,734.1922698,739.6930988,53.997933,17002.05188,8272.573146,2492.212292,0.346527048,0.265787984,0.140373575,0.09363629,0.06392011,0.034729522,0.026441336,0.026639444,0.001944692
MW20801,227,Dedza,TA Pemba,31439.08523,23401.92613,27526.60679,24529.25043,19065.04325,13779.88169,9244.059231,8706.92236,6651.213349,5862.086342,4622.029616,3335.553654,2360.749703,2115.390886,2221.491996,1498.678182,3189.664627,189549.6335,82367.61815,43594.29368,23023.94092,15358.13571,10484.11596,5696.303357,4336.882882,4369.376346,318.9664627,125961.9118,48866.19259,14721.52905,0.434543801,0.229988805,0.121466555,0.081024349,0.055310663,0.030051777,0.022879933,0.023051357,0.00168276
MW20901,228,Ntcheu,TA Phambala,2004.775458,7957.788778,9835.097627,9952.883227,7846.457183,6382.204686,4498.441832,4220.919595,3711.053161,2734.884829,1951.529912,1555.415325,1246.429812,1039.094885,1164.947992,637.3330428,1232.71505,67971.9724,19797.66186,17799.34041,10880.64652,7931.972756,4686.414741,2801.845137,2204.042877,1746.776588,123.271505,37597.00227,23499.03402,6875.936107,0.291262136,0.261862938,0.160075486,0.116694756,0.068946281,0.041220595,0.03242576,0.025698483,0.001813564
MW20111,229,Kasungu,TA Santhe,3202.450006,13274.00837,18015.9848,16887.78223,13190.27459,10863.35679,8088.389786,7424.395564,6187.485975,4764.011637,3813.559732,2534.048743,1918.531976,1314.767319,1327.988443,778.577295,1322.112388,114907.7256,34492.44318,30078.05682,18951.74658,13611.88154,8577.571369,4452.580719,2642.755762,1968.478444,132.2112388,64570.5,41141.19948,9196.026164,0.300175145,0.261758351,0.164930134,0.118459237,0.074647473,0.038749185,0.022998939,0.017130949,0.001150586
MW30508,230,Blantyre,TA Somba,2338.151971,8772.336593,11507.04074,11722.8856,9996.12674,8267.360019,5792.673626,5181.280517,4828.901237,3707.511906,2674.468378,1958.666593,1471.760751,1186.644753,1392.450315,736.8843052,1457.705737,82992.84979,22617.5293,21719.01234,14060.03365,10010.18175,6381.980284,3430.427344,2579.095068,2048.819469,145.7705737,44336.54164,30452.19568,8204.112454,0.27252383,0.261697392,0.16941259,0.12061499,0.076897953,0.041334011,0.031076112,0.024686699,0.001756423
MW31303,231,Neno,TA Symon Likongwe,1867.398906,7353.159543,9415.109873,9428.374743,7344.316296,6035.5158,4414.253925,4147.482652,3762.801426,2747.301942,2072.267452,1522.512289,1137.831062,829.7913054,913.802148,512.9083024,840.1084264,64344.93609,18635.66832,16772.69104,10449.76973,7910.284078,4819.569394,2660.343351,1743.593453,1269.005886,84.01084264,35408.35936,23179.6232,5756.953533,0.289621367,0.260668392,0.162402364,0.122935612,0.074902078,0.041345031,0.027097602,0.019721923,0.001305633
MW20804,232,Dedza,TA Tambala,2518.738865,9654.844465,12399.05575,12160.09353,9074.782951,6842.220613,5122.270776,4656.872585,4189.547279,3182.629867,2533.192225,1794.143752,1505.076552,1205.410222,1333.563347,924.0514812,1941.568024,81038.06228,24572.63908,21234.87648,11964.49139,8846.419864,5715.822092,3299.220304,2538.973569,2671.462703,194.1568024,45807.51556,26526.73335,8703.813378,0.303223428,0.262035837,0.147640393,0.109163763,0.070532561,0.040711984,0.03133063,0.03296553,0.002395872
MW31105,233,Nsanje,TA Tengani,1705.157555,6282.094847,8324.603717,7332.177485,6051.469221,4191.743428,3160.06177,2481.678945,2376.179988,1869.53965,1529.734871,1029.228193,819.4570119,763.0273374,924.9559685,567.9769409,1009.60048,50418.68741,16311.85612,13383.64671,7351.805198,4857.858933,3399.274521,1848.685205,1687.983306,1476.617373,100.960048,29695.50283,15608.93865,5114.245932,0.323527981,0.265450122,0.145815085,0.096350365,0.067420925,0.036666667,0.033479319,0.029287105,0.002002433
MW30711,234,Thyolo,TA Thomas,1223.50821,4788.102981,6859.783151,7127.723385,5384.095896,3996.744615,2882.465119,2745.379417,2563.575921,2062.883226,1529.935072,1105.116014,885.9255076,674.7988662,827.2792183,455.6083599,865.3993064,45978.32427,12871.39434,12511.81928,6879.209734,5308.955338,3592.818298,1991.041522,1502.078085,1234.467736,86.53993064,25383.21362,15780.98337,4814.127272,0.279944834,0.272124299,0.14961854,0.115466482,0.078141567,0.043303917,0.032669266,0.026848907,0.00188219
MW10312,235,Nkhata Bay,TA Timbiri,1493.335332,5922.86857,7838.638952,8039.432755,6554.875294,5020.942307,3100.78299,2896.697485,2515.957323,2082.549934,1637.072973,1351.79216,1020.427523,818.5364863,708.8130967,532.1584395,817.4392524,52352.32087,15254.84285,14594.30805,8121.725297,5412.654808,3719.622907,2372.219683,1527.349583,1267.853767,81.74392524,29849.1509,17254.00301,5249.166958,0.291388091,0.278770985,0.155135917,0.103389013,0.071049819,0.045312598,0.029174439,0.024217718,0.001561419
MW10204,236,Karonga,TA Wasambo,1999.061267,8279.08345,11061.00095,11511.52208,8930.621862,6876.003056,4782.999041,4374.903663,3796.09512,3096.070129,2189.977174,1768.750015,1332.370799,1085.897353,825.2819886,650.528275,1168.728593,73728.89482,21339.14567,20442.14394,11659.0021,8170.998783,5286.047303,3101.120814,1911.179342,1702.384009,116.8728593,41781.28961,25116.04818,6831.557024,0.289427174,0.277260957,0.158133417,0.110824919,0.071695735,0.042061132,0.025921714,0.023089781,0.00158517
MW20112,237,Kasungu,TA Wimbe,3013.359751,12110.69611,16321.54736,15225.48274,11803.14365,9637.189084,6961.646265,6155.139013,5532.672463,4288.557322,3126.238048,2286.194491,1814.232336,1300.55429,1206.489043,707.534252,1103.42625,102594.1025,31445.60322,27028.62639,16598.83535,11687.81148,7414.79537,4100.426827,2507.043333,1700.617877,110.342625,58474.22961,35701.4422,8418.430662,0.306504979,0.263452048,0.161791321,0.11392284,0.072273115,0.039967471,0.024436525,0.016576176,0.001075526
MW10409,238,Rumphi,STA Zolokere/Vwaza Marsh Reserve,244.3712755,954.1068018,1240.844837,1253.846185,1022.588665,805.7837118,562.0603261,504.4562017,435.1765329,341.0912957,266.380102,210.0038372,164.0732879,131.2840973,102.2146149,77.86595584,130.4072423,8446.55497,2439.322914,2276.43485,1367.844038,939.6327346,607.4713977,374.0771251,233.4987122,195.2324739,13.04072423,4715.757764,2914.94817,815.8490354,0.288795008,0.269510452,0.161941057,0.111244494,0.071919427,0.044287538,0.027644254,0.023113858,0.00154391
MW20703,239,Mchinji,TA Zulu,4033.507322,16941.96424,22280.50237,21241.90508,16306.71768,14511.99194,10945.97675,9907.379454,8058.380226,5966.383767,4672.454354,3345.220752,2753.146283,1969.881099,1672.610376,1079.302418,1887.237371,147574.5615,43255.97393,37548.62276,25457.96869,17965.75968,10638.83812,6098.367035,3642.491475,2777.816052,188.7237371,80804.59669,54062.56649,12707.3983,0.293112671,0.254438315,0.172509194,0.121740221,0.072091274,0.041323972,0.02468238,0.018823136,0.001278837
MW30720,240,Thyolo,Thyolo Boma,182.8255742,629.633441,867.7526035,874.8872601,915.9115353,751.8144345,641.2272579,573.4480206,521.7217606,348.7063391,225.6335136,170.3399253,98.10152764,57.96908451,55.2935883,35.67328278,43.6997714,6994.63892,1680.211619,1790.798795,1393.041692,1095.169781,574.3398527,268.4414529,113.2626728,75.00307704,4.36997714,3471.010414,3062.551326,461.0771799,0.240214204,0.25602448,0.199158485,0.15657274,0.082111437,0.038378172,0.016192783,0.010722938,0.000624761
MW30303,241,Zomba,TA Mkumbira,90.33001813,361.7786005,478.2447153,424.13841,327.8475277,230.6395894,184.3282603,186.1623724,183.4112043,109.1296666,70.61331366,49.52102517,39.43340893,23.84345656,32.55548877,17.42406441,38.51635291,2847.917475,930.3533339,751.9859377,414.9678497,369.5735767,179.7429803,88.9544341,56.39894533,52.08878203,3.851635291,1682.339272,964.2844067,201.2937968,0.326678474,0.264047657,0.145709226,0.129769763,0.06311383,0.031234906,0.019803574,0.01829013,0.001352439
MW30201,242,Machinga,TA Liwonde,3042,11872,15067,13793,10297,7208,5137,4625,4329,3189,2521,1742,1600,1160,1458,777,1607,89424,29981,24090,12345,8954,5710,3342,2618,2223.3,160.7,54071,27009,8344,0.335267937,0.269390768,0.138050188,0.100129719,0.063853104,0.037372517,0.029276257,0.024862453,0.001797057
MW10309,243,Nkhata Bay,TA Musisya,468.4772568,1904.583394,2458.728487,2608.218164,2138.226517,1611.164366,1044.173734,916.8520526,789.5127102,650.4985755,498.7909748,424.0592516,318.2044838,280.484599,227.0206613,168.5816616,302.6419116,16810.2188,4831.789138,4746.444681,2655.3381,1706.364763,1149.28955,742.2637354,507.5052603,440.959382,30.26419116,9578.233819,5510.992413,1720.992569,0.287431663,0.282354723,0.157959758,0.101507588,0.068368506,0.044155507,0.030190283,0.026231627,0.001800345
MW30103,244,Mangochi,TA Nankumba,5316.240012,20581.84638,24482.97352,21229.51822,17162.21332,12729.55097,9824.94033,8619.917955,7694.685565,5339.734875,4221.432341,2847.77422,2377.748043,1775.835963,2027.904181,1165.989769,2339.692563,149737.9982,50381.05991,38391.73154,22554.4913,16314.60352,9561.167216,5225.522263,3803.740144,3271.713076,233.9692563,88772.79145,48430.26204,12534.94474,0.336461423,0.256392713,0.150626371,0.108954332,0.063852645,0.03489777,0.025402638,0.021849585,0.001562524
